order_id,order_date,customer_id,region,customer_segment,product_category,unit_price,quantity,discount_pct,gross_revenue,net_revenue
321,2023-04-28,2995,West,Low-Value,Beauty,28.43,4,10,113.72,102.348
322,2023-02-09,5786,South,High-Value,Sports,40.74,2,0,81.48,81.48
323,2023-08-13,2827,East,Mid-Value,Home & Kitchen,87.61,2,20,175.22,140.17600000000002
324,2023-12-01,2402,North,High-Value,Electronics,176.32,3,0,528.96,528.96
325,2023-12-22,4404,North,Mid-Value,Beauty,38.6,5,10,193.0,173.70000000000002
326,2023-03-26,5166,West,Low-Value,Home & Kitchen,77.18,4,0,308.72,308.72
327,2023-03-28,5689,West,Low-Value,Apparel,49.94,5,10,249.7,224.73
328,2023-01-14,4712,South,Mid-Value,Home & Kitchen,41.74,3,5,125.22,118.95899999999999
329,2023-02-21,4300,East,Premium,Electronics,202.19,3,0,606.5699999999999,606.5699999999999
330,2023-07-22,1800,North,High-Value,Beauty,40.98,4,0,163.92,163.92
331,2023-07-19,1849,North,Mid-Value,Sports,61.56,5,0,307.8,307.8
332,2023-05-16,5993,East,High-Value,Home & Kitchen,73.89,3,5,221.67000000000002,210.5865
333,2023-04-24,2227,North,Mid-Value,Sports,52.24,4,15,208.96,177.616
334,2023-10-30,5313,East,Mid-Value,Home & Kitchen,75.95,1,5,75.95,72.1525
335,2023-06-17,1996,East,Low-Value,Sports,53.23,4,5,212.92,202.27399999999997
336,2023-10-23,4713,North,Mid-Value,Beauty,32.51,3,10,97.53,87.777
337,2023-12-18,1127,East,Mid-Value,Electronics,175.49,1,0,175.49,175.49
338,2023-04-26,4503,North,High-Value,Sports,84.39,4,10,337.56,303.80400000000003
339,2023-03-15,5196,South,Low-Value,Sports,82.14,2,10,164.28,147.852
340,2023-12-14,3550,East,Mid-Value,Apparel,34.03,5,10,170.15,153.13500000000002
341,2023-08-20,1657,South,Low-Value,Beauty,51.74,3,5,155.22,147.459
342,2023-04-17,4267,North,High-Value,Apparel,47.2,5,15,236.0,200.6
343,2023-08-15,4962,East,Premium,Electronics,232.31,5,10,1161.55,1045.395
344,2023-07-07,3496,North,Premium,Apparel,57.92,3,5,173.76,165.07199999999997
345,2023-11-27,3138,West,Mid-Value,Home & Kitchen,86.7,5,10,433.5,390.15000000000003
346,2023-04-04,5201,West,Mid-Value,Electronics,180.54,5,10,902.6999999999999,812.43
347,2023-12-28,4559,West,Low-Value,Electronics,142.19,1,0,142.19,142.19
348,2023-12-08,3177,South,Premium,Sports,17.17,5,15,85.85000000000001,72.97250000000001
349,2023-03-07,3805,North,Low-Value,Home & Kitchen,113.19,2,0,226.38,226.38
350,2023-03-02,5566,West,High-Value,Beauty,36.3,5,5,181.5,172.42499999999998
351,2023-07-14,1971,East,Mid-Value,Apparel,47.79,1,0,47.79,47.79
352,2023-01-17,3568,South,Mid-Value,Electronics,244.35,1,5,244.35,232.1325
353,2023-04-20,1999,North,Mid-Value,Beauty,30.73,1,5,30.73,29.1935
354,2023-06-08,3699,West,Low-Value,Apparel,49.16,1,10,49.16,44.244
355,2023-12-20,1478,South,Mid-Value,Home & Kitchen,56.72,5,0,283.6,283.6
356,2023-12-29,5931,South,Mid-Value,Sports,71.6,2,20,143.2,114.56
357,2023-02-25,2029,West,Premium,Apparel,51.98,1,0,51.98,51.98
358,2023-11-22,3528,East,Low-Value,Home & Kitchen,64.43,4,10,257.72,231.94800000000004
359,2023-02-03,5618,South,Low-Value,Home & Kitchen,126.91,1,15,126.91,107.87349999999999
360,2023-10-01,2396,West,Low-Value,Electronics,157.15,3,10,471.45000000000005,424.30500000000006
361,2023-11-05,3804,South,Mid-Value,Beauty,38.92,2,0,77.84,77.84
362,2023-11-22,5376,South,High-Value,Home & Kitchen,79.23,2,5,158.46,150.537
363,2023-03-23,5363,North,Mid-Value,Electronics,282.46,1,15,282.46,240.09099999999998
364,2023-11-23,4233,North,Low-Value,Home & Kitchen,75.06,2,5,150.12,142.614
365,2023-02-12,4534,North,Mid-Value,Home & Kitchen,63.8,4,0,255.2,255.2
366,2023-07-09,3374,South,Mid-Value,Home & Kitchen,94.18,4,10,376.72,339.04800000000006
367,2023-06-21,4763,West,Low-Value,Sports,58.29,3,15,174.87,148.6395
368,2023-04-26,4687,West,Mid-Value,Beauty,40.88,5,10,204.4,183.96
369,2023-01-09,4916,North,Mid-Value,Apparel,32.88,3,5,98.64000000000001,93.70800000000001
370,2023-10-09,5729,East,Low-Value,Sports,59.68,2,15,119.36,101.456
371,2023-05-03,3654,South,Mid-Value,Beauty,28.33,3,5,84.99,80.7405
372,2023-08-30,4808,West,Mid-Value,Electronics,154.61,2,0,309.22,309.22
373,2023-05-30,1855,South,High-Value,Electronics,161.04,1,5,161.04,152.98799999999997
374,2023-05-17,5116,South,Low-Value,Apparel,58.67,2,10,117.34,105.60600000000001
375,2023-11-20,1547,East,High-Value,Electronics,316.39,4,5,1265.56,1202.282
376,2023-02-04,2241,North,Low-Value,Home & Kitchen,49.11,5,0,245.55,245.55
377,2023-09-26,2174,South,Mid-Value,Apparel,56.52,1,0,56.52,56.52
378,2023-09-30,1532,North,High-Value,Sports,76.25,5,15,381.25,324.0625
379,2023-05-19,2282,South,High-Value,Home & Kitchen,80.11,3,0,240.32999999999998,240.32999999999998
380,2023-04-06,5932,North,High-Value,Apparel,31.95,5,15,159.75,135.7875
381,2023-01-02,5485,West,Low-Value,Sports,85.58,3,0,256.74,256.74
382,2023-12-08,4556,South,Low-Value,Home & Kitchen,49.7,3,0,149.10000000000002,149.10000000000002
383,2023-12-12,4247,South,Low-Value,Electronics,211.38,1,10,211.38,190.242
384,2023-03-29,1493,South,Mid-Value,Electronics,184.73,4,15,738.92,628.082
385,2023-01-12,2381,South,Low-Value,Home & Kitchen,75.91,1,0,75.91,75.91
386,2023-02-14,5353,North,High-Value,Home & Kitchen,102.21,2,10,204.42,183.97799999999998
387,2023-01-25,5087,East,Low-Value,Home & Kitchen,47.3,4,10,189.2,170.28
388,2023-10-31,2054,North,High-Value,Beauty,25.38,1,0,25.38,25.38
389,2023-11-22,3613,North,Low-Value,Home & Kitchen,72.89,4,10,291.56,262.404
390,2023-02-25,1529,East,High-Value,Sports,84.66,1,0,84.66,84.66
391,2023-09-30,3033,South,Low-Value,Beauty,38.99,5,0,194.95000000000002,194.95000000000002
392,2023-03-07,3408,East,Low-Value,Home & Kitchen,109.19,4,0,436.76,436.76
393,2023-05-15,2808,North,Low-Value,Electronics,227.29,1,0,227.29,227.29
394,2023-08-07,2348,West,High-Value,Home & Kitchen,85.41,1,0,85.41,85.41
395,2023-09-20,4984,East,Mid-Value,Home & Kitchen,69.57,2,5,139.14,132.183
396,2023-11-16,2245,South,High-Value,Home & Kitchen,33.19,1,5,33.19,31.530499999999996
397,2023-01-17,1463,West,Low-Value,Apparel,59.6,4,5,238.4,226.48
398,2023-03-13,3618,East,Premium,Home & Kitchen,84.79,1,10,84.79,76.311
399,2023-04-13,4028,West,Low-Value,Apparel,44.24,4,5,176.96,168.112
400,2023-04-24,4259,East,Mid-Value,Home & Kitchen,66.4,2,0,132.8,132.8
401,2023-12-31,5163,East,Low-Value,Apparel,59.43,4,0,237.72,237.72
402,2023-10-11,4142,West,Mid-Value,Sports,48.09,4,0,192.36,192.36
403,2023-04-27,4912,West,High-Value,Apparel,34.11,5,5,170.55,162.0225
404,2023-12-21,1586,East,Mid-Value,Beauty,31.53,5,0,157.65,157.65
405,2023-07-02,1905,South,High-Value,Home & Kitchen,89.06,4,15,356.24,302.804
406,2023-07-02,2097,North,Mid-Value,Apparel,42.71,2,0,85.42,85.42
407,2023-06-08,4840,North,Mid-Value,Beauty,39.68,4,10,158.72,142.848
408,2023-02-22,4416,South,High-Value,Sports,81.54,4,10,326.16,293.54400000000004
409,2023-12-08,4596,South,High-Value,Beauty,33.18,1,10,33.18,29.862000000000002
410,2023-01-06,4687,East,Premium,Sports,87.96,4,15,351.84,299.06399999999996
411,2023-03-05,3838,North,Mid-Value,Home & Kitchen,58.53,4,10,234.12,210.708
412,2023-03-25,5391,West,High-Value,Sports,63.52,4,20,254.08,203.264
413,2023-04-12,2345,West,Low-Value,Sports,69.72,1,10,69.72,62.748
414,2023-02-18,3580,North,High-Value,Beauty,40.84,5,0,204.20000000000002,204.20000000000002
415,2023-01-07,3212,West,Mid-Value,Beauty,45.07,1,0,45.07,45.07
416,2023-09-05,1233,East,Low-Value,Beauty,29.78,3,0,89.34,89.34
417,2023-12-20,4077,North,High-Value,Home & Kitchen,84.37,1,5,84.37,80.1515
418,2023-02-14,5493,North,High-Value,Home & Kitchen,63.35,5,10,316.75,285.075
419,2023-04-19,2372,East,Mid-Value,Apparel,42.21,1,0,42.21,42.21
420,2023-07-04,1544,West,Low-Value,Home & Kitchen,87.76,4,10,351.04,315.93600000000004
421,2023-12-05,3729,East,High-Value,Apparel,50.09,1,5,50.09,47.5855
422,2023-09-11,2837,West,Low-Value,Beauty,36.69,3,0,110.07,110.07
423,2023-10-07,5240,South,High-Value,Home & Kitchen,69.89,1,0,69.89,69.89
424,2023-08-01,3830,West,Mid-Value,Apparel,44.12,3,10,132.35999999999999,119.124
425,2023-06-02,4180,West,Mid-Value,Electronics,199.62,3,10,598.86,538.974
426,2023-03-14,4434,West,Mid-Value,Apparel,45.85,2,0,91.7,91.7
427,2023-11-12,1319,North,Low-Value,Home & Kitchen,72.07,5,5,360.34999999999997,342.3324999999999
428,2023-10-21,5989,West,Low-Value,Apparel,38.8,3,15,116.39999999999999,98.93999999999998
429,2023-01-10,3195,East,Mid-Value,Electronics,194.13,1,10,194.13,174.717
430,2023-09-19,3621,South,Low-Value,Apparel,47.05,3,15,141.14999999999998,119.97749999999998
431,2023-01-31,2322,West,Low-Value,Apparel,38.8,2,5,77.6,73.71999999999998
432,2023-09-27,1858,East,Mid-Value,Apparel,33.87,2,15,67.74,57.57899999999999
433,2023-10-29,4046,South,Mid-Value,Apparel,52.34,4,20,209.36,167.48800000000003
434,2023-02-17,4171,North,Low-Value,Beauty,28.97,3,10,86.91,78.219
435,2023-06-08,4100,West,Mid-Value,Beauty,31.03,3,10,93.09,83.781
436,2023-02-15,3157,South,Low-Value,Sports,59.52,2,20,119.04,95.23200000000001
437,2023-07-27,4836,East,High-Value,Electronics,215.28,3,0,645.84,645.84
438,2023-12-05,3238,North,Low-Value,Apparel,47.58,3,10,142.74,128.466
439,2023-01-30,2660,South,High-Value,Electronics,198.54,1,0,198.54,198.54
440,2023-05-26,1775,East,Mid-Value,Home & Kitchen,87.95,5,0,439.75,439.75
441,2023-12-22,4239,South,High-Value,Electronics,202.67,2,0,405.34,405.34
442,2023-04-20,3824,North,Mid-Value,Apparel,47.43,5,10,237.15,213.435
443,2023-02-18,4459,South,Mid-Value,Home & Kitchen,101.81,3,10,305.43,274.887
444,2023-06-28,2326,West,High-Value,Apparel,40.94,5,0,204.7,204.7
445,2023-07-05,3680,West,Low-Value,Home & Kitchen,84.62,4,0,338.48,338.48
446,2023-08-30,4179,West,Premium,Home & Kitchen,99.76,2,0,199.52,199.52
447,2023-04-25,1542,South,High-Value,Beauty,29.59,3,0,88.77,88.77
448,2023-12-15,3482,West,High-Value,Apparel,31.25,1,0,31.25,31.25
449,2023-07-10,4559,West,Premium,Apparel,44.64,4,10,178.56,160.704
450,2023-04-15,3110,North,Low-Value,Home & Kitchen,87.01,2,5,174.02,165.319
451,2023-12-17,3151,South,Premium,Electronics,245.93,1,10,245.93,221.33700000000002
452,2023-12-04,2932,West,Mid-Value,Electronics,212.95,5,10,1064.75,958.275
453,2023-07-02,1161,North,Mid-Value,Home & Kitchen,81.27,5,10,406.34999999999997,365.715
454,2023-01-10,3162,South,Low-Value,Apparel,41.74,1,0,41.74,41.74
455,2023-08-06,5602,West,Low-Value,Electronics,242.45,3,0,727.3499999999999,727.3499999999999
456,2023-07-22,2214,North,Low-Value,Home & Kitchen,82.3,3,0,246.89999999999998,246.89999999999998
457,2023-02-24,4637,East,Low-Value,Beauty,29.39,1,10,29.39,26.451
458,2023-08-20,1838,West,Low-Value,Electronics,282.81,4,0,1131.24,1131.24
459,2023-11-03,1554,South,High-Value,Home & Kitchen,91.04,3,5,273.12,259.464
460,2023-02-08,2184,North,Mid-Value,Sports,56.1,4,5,224.4,213.18
461,2023-09-22,5698,North,Low-Value,Apparel,37.28,3,0,111.84,111.84
462,2023-02-21,1146,West,High-Value,Beauty,31.41,2,5,62.82,59.678999999999995
463,2023-10-01,4026,North,Mid-Value,Electronics,338.58,5,5,1692.8999999999999,1608.2549999999999
464,2023-06-02,3272,West,Low-Value,Sports,40.37,4,5,161.48,153.40599999999998
465,2023-01-03,4908,East,Mid-Value,Electronics,331.96,4,10,1327.84,1195.056
466,2023-12-19,3826,East,Low-Value,Apparel,42.5,2,5,85.0,80.75
467,2023-03-02,2261,East,Low-Value,Sports,58.42,5,0,292.1,292.1
468,2023-08-06,3462,South,Low-Value,Home & Kitchen,100.64,3,0,301.92,301.92
469,2023-03-08,3102,West,Mid-Value,Apparel,42.41,5,5,212.04999999999998,201.44749999999996
470,2023-12-07,1954,West,High-Value,Beauty,48.12,1,20,48.12,38.496
471,2023-09-27,1112,East,Mid-Value,Sports,68.76,3,0,206.28000000000003,206.28000000000003
472,2023-10-21,2772,East,Mid-Value,Home & Kitchen,85.91,1,0,85.91,85.91
473,2023-06-07,4913,East,Premium,Electronics,220.96,5,5,1104.8,1049.56
474,2023-06-20,4084,North,Mid-Value,Apparel,59.33,4,0,237.32,237.32
475,2023-08-20,5627,South,Low-Value,Sports,60.26,2,15,120.52,102.442
476,2023-10-14,1858,South,Premium,Electronics,203.71,5,0,1018.5500000000001,1018.5500000000001
477,2023-11-06,1602,North,Low-Value,Apparel,44.13,3,0,132.39000000000001,132.39000000000001
478,2023-01-07,4696,South,Mid-Value,Electronics,217.42,2,10,434.84,391.356
479,2023-08-31,4362,East,High-Value,Electronics,295.55,3,5,886.6500000000001,842.3175
480,2023-02-09,1023,West,Mid-Value,Home & Kitchen,91.42,1,5,91.42,86.849
481,2023-04-16,5434,East,High-Value,Apparel,43.47,4,20,173.88,139.104
482,2023-10-30,2007,West,Mid-Value,Electronics,211.54,5,5,1057.7,1004.8149999999999
483,2023-04-02,3301,East,High-Value,Electronics,173.54,4,15,694.16,590.036
484,2023-10-18,2230,East,Low-Value,Electronics,217.98,4,10,871.92,784.728
485,2023-06-18,3232,East,Premium,Electronics,253.12,1,15,253.12,215.152
486,2023-03-26,3457,North,Mid-Value,Electronics,194.52,2,0,389.04,389.04
487,2023-05-02,1577,West,Mid-Value,Beauty,28.37,2,5,56.74,53.903
488,2023-07-13,5415,East,Mid-Value,Electronics,260.82,4,0,1043.28,1043.28
489,2023-10-07,4307,East,Low-Value,Apparel,53.58,3,0,160.74,160.74
490,2023-08-10,2347,South,Low-Value,Home & Kitchen,62.71,3,0,188.13,188.13
491,2023-12-07,4275,West,Low-Value,Beauty,29.77,5,20,148.85,119.08
492,2023-11-13,2168,South,High-Value,Home & Kitchen,102.33,3,20,306.99,245.592
493,2023-10-02,2570,West,Low-Value,Sports,61.05,2,15,122.1,103.785
494,2023-08-09,1915,West,High-Value,Apparel,51.7,2,5,103.4,98.23
495,2023-04-16,4261,North,High-Value,Electronics,178.31,1,10,178.31,160.479
496,2023-05-31,3076,West,Low-Value,Electronics,209.67,2,0,419.34,419.34
497,2023-02-13,3425,West,Low-Value,Electronics,339.53,3,5,1018.5899999999999,967.6604999999998
498,2023-05-17,1741,South,High-Value,Sports,49.17,2,5,98.34,93.423
499,2023-12-05,3066,East,Premium,Home & Kitchen,64.64,1,20,64.64,51.712
500,2023-06-05,1476,West,High-Value,Beauty,26.28,5,0,131.4,131.4
501,2023-02-11,1510,East,Low-Value,Sports,76.98,5,15,384.90000000000003,327.165
502,2023-08-26,3662,North,Mid-Value,Beauty,20.47,2,20,40.94,32.752
503,2023-12-18,5160,East,Low-Value,Apparel,60.09,2,20,120.18,96.144
504,2023-11-13,1714,North,Mid-Value,Sports,67.22,2,20,134.44,107.552
505,2023-04-11,5456,South,Low-Value,Home & Kitchen,64.72,1,10,64.72,58.248
506,2023-06-15,1546,East,High-Value,Electronics,269.03,1,0,269.03,269.03
507,2023-07-13,1247,East,High-Value,Home & Kitchen,76.73,4,5,306.92,291.574
508,2023-04-01,1809,East,Low-Value,Sports,89.64,1,5,89.64,85.158
509,2023-04-09,1388,North,Premium,Beauty,36.38,4,15,145.52,123.69200000000001
510,2023-03-28,1886,East,High-Value,Apparel,41.72,2,0,83.44,83.44
511,2023-12-30,5426,North,High-Value,Sports,78.11,3,0,234.32999999999998,234.32999999999998
512,2023-09-30,4545,North,Premium,Home & Kitchen,92.44,2,5,184.88,175.636
513,2023-11-03,2618,South,Low-Value,Home & Kitchen,82.49,5,0,412.45,412.45
514,2023-10-26,4764,South,Mid-Value,Apparel,37.93,3,10,113.78999999999999,102.411
515,2023-12-17,2776,North,Premium,Apparel,62.78,4,0,251.12,251.12
516,2023-02-08,5478,East,Mid-Value,Apparel,44.11,4,5,176.44,167.618
517,2023-11-18,1921,East,Low-Value,Sports,61.36,2,10,122.72,110.44800000000001
518,2023-01-25,1917,East,High-Value,Sports,84.24,5,0,421.2,421.2
519,2023-06-23,1150,South,High-Value,Apparel,50.87,2,0,101.74,101.74
520,2023-08-05,4490,South,Mid-Value,Electronics,249.59,4,5,998.36,948.442
521,2023-05-11,1251,South,High-Value,Electronics,198.0,4,15,792.0,673.1999999999999
522,2023-02-23,4336,East,Low-Value,Beauty,26.52,2,15,53.04,45.083999999999996
523,2023-03-12,5207,East,High-Value,Home & Kitchen,88.86,4,0,355.44,355.44
524,2023-10-29,1287,East,Low-Value,Home & Kitchen,75.0,2,0,150.0,150.0
525,2023-04-27,2567,South,Low-Value,Electronics,223.84,4,0,895.36,895.36
526,2023-04-24,5207,East,Mid-Value,Electronics,290.64,5,0,1453.1999999999998,1453.1999999999998
527,2023-12-04,4098,South,Mid-Value,Sports,89.84,1,10,89.84,80.85600000000001
528,2023-02-22,3441,East,Low-Value,Home & Kitchen,62.63,5,10,313.15000000000003,281.83500000000004
529,2023-12-01,4735,East,Low-Value,Apparel,57.67,1,0,57.67,57.67
530,2023-12-03,2712,South,High-Value,Apparel,55.3,5,5,276.5,262.675
531,2023-08-07,5180,South,Low-Value,Apparel,43.55,5,0,217.75,217.75
532,2023-03-02,4872,South,Mid-Value,Electronics,274.56,4,0,1098.24,1098.24
533,2023-02-26,4095,West,Mid-Value,Electronics,196.45,2,0,392.9,392.9
534,2023-04-14,5841,North,Premium,Beauty,35.53,5,0,177.65,177.65
535,2023-07-30,2248,West,Premium,Apparel,54.05,4,0,216.2,216.2
536,2023-02-26,3085,North,Low-Value,Apparel,39.33,2,0,78.66,78.66
537,2023-06-16,5778,East,Low-Value,Home & Kitchen,62.73,2,5,125.46,119.18699999999998
538,2023-02-12,1088,East,Low-Value,Apparel,49.62,1,0,49.62,49.62
539,2023-07-17,3678,East,High-Value,Home & Kitchen,73.6,2,5,147.2,139.83999999999997
540,2023-01-08,2259,West,Mid-Value,Sports,77.85,4,15,311.4,264.69
541,2023-09-16,1147,West,Low-Value,Apparel,42.54,3,5,127.62,121.239
542,2023-01-21,3327,West,Mid-Value,Beauty,20.57,1,10,20.57,18.513
543,2023-03-13,1227,East,Mid-Value,Apparel,41.74,2,5,83.48,79.306
544,2023-03-05,2813,East,Low-Value,Apparel,54.38,5,5,271.90000000000003,258.305
545,2023-10-31,5672,East,Mid-Value,Electronics,219.36,2,5,438.72,416.784
546,2023-01-20,4570,East,Low-Value,Home & Kitchen,76.35,1,5,76.35,72.53249999999998
547,2023-06-06,3201,East,Mid-Value,Apparel,36.86,1,5,36.86,35.016999999999996
548,2023-08-04,4570,West,High-Value,Beauty,41.81,4,5,167.24,158.87800000000001
549,2023-07-08,5413,South,Mid-Value,Electronics,155.09,2,0,310.18,310.18
550,2023-09-06,4901,West,Low-Value,Home & Kitchen,78.14,5,0,390.7,390.7
551,2023-10-21,4763,East,Low-Value,Electronics,298.51,5,0,1492.55,1492.55
552,2023-05-24,3589,West,Premium,Apparel,37.49,3,10,112.47,101.223
553,2023-10-30,4728,North,Low-Value,Home & Kitchen,90.43,2,5,180.86,171.817
554,2023-04-27,3023,North,Low-Value,Electronics,208.56,5,0,1042.8,1042.8
555,2023-12-26,3950,South,Low-Value,Apparel,32.12,4,5,128.48,122.05599999999998
556,2023-07-04,3817,East,Mid-Value,Home & Kitchen,95.44,5,0,477.2,477.2
557,2023-09-26,5684,West,Premium,Beauty,21.15,2,15,42.3,35.955
558,2023-11-16,3940,East,High-Value,Beauty,34.64,5,5,173.2,164.54
559,2023-10-17,5061,North,Mid-Value,Electronics,332.02,1,0,332.02,332.02
560,2023-11-07,1251,North,Mid-Value,Electronics,217.7,2,0,435.4,435.4
561,2023-07-15,2973,East,Low-Value,Apparel,31.02,4,10,124.08,111.672
562,2023-01-16,5711,South,Low-Value,Apparel,39.21,1,10,39.21,35.289
563,2023-06-29,2803,South,Low-Value,Apparel,52.7,4,0,210.8,210.8
564,2023-03-08,2350,North,Low-Value,Apparel,44.6,5,15,223.0,189.54999999999998
565,2023-11-21,2550,East,Low-Value,Apparel,34.41,5,5,172.04999999999998,163.44749999999996
566,2023-03-28,4826,South,High-Value,Home & Kitchen,75.47,5,5,377.35,358.4825
567,2023-03-25,2038,North,Low-Value,Electronics,219.2,1,10,219.2,197.28
568,2023-04-02,3775,South,Low-Value,Apparel,53.66,1,5,53.66,50.977
569,2023-08-23,2611,North,Mid-Value,Apparel,40.89,5,5,204.45,194.2275
570,2023-07-28,3744,North,High-Value,Apparel,46.7,5,10,233.5,210.15
571,2023-12-13,1425,East,Low-Value,Beauty,28.06,4,0,112.24,112.24
572,2023-06-01,1990,South,Mid-Value,Apparel,50.19,2,0,100.38,100.38
573,2023-04-14,2922,North,High-Value,Electronics,173.85,3,5,521.55,495.4724999999999
574,2023-01-18,5997,North,Low-Value,Sports,66.81,5,10,334.05,300.64500000000004
575,2023-01-03,4828,North,Mid-Value,Apparel,38.37,5,10,191.85,172.665
576,2023-05-17,3869,West,Low-Value,Apparel,51.41,2,0,102.82,102.82
577,2023-12-04,4465,South,Low-Value,Beauty,37.81,5,0,189.05,189.05
578,2023-07-11,3440,North,Mid-Value,Home & Kitchen,84.76,3,0,254.28000000000003,254.28000000000003
579,2023-11-23,4076,South,Mid-Value,Sports,95.57,3,15,286.71,243.70349999999996
580,2023-02-07,1616,East,Mid-Value,Sports,80.14,1,0,80.14,80.14
581,2023-02-04,5122,North,High-Value,Home & Kitchen,91.16,1,0,91.16,91.16
582,2023-11-01,5708,South,Mid-Value,Electronics,256.0,4,5,1024.0,972.8
583,2023-02-08,3644,South,Low-Value,Home & Kitchen,74.27,4,5,297.08,282.226
584,2023-01-19,4105,South,Low-Value,Electronics,207.35,1,0,207.35,207.35
585,2023-05-28,1178,West,High-Value,Home & Kitchen,76.97,2,10,153.94,138.546
586,2023-12-04,3465,South,High-Value,Sports,48.02,3,5,144.06,136.857
587,2023-09-09,3296,North,High-Value,Electronics,158.4,5,15,792.0,673.1999999999999
588,2023-02-06,5884,West,Low-Value,Sports,72.59,4,5,290.36,275.842
589,2023-11-02,3521,West,High-Value,Home & Kitchen,99.0,4,20,396.0,316.8
590,2023-11-04,4981,East,Mid-Value,Electronics,207.69,2,15,415.38,353.073
591,2023-10-20,2626,West,Mid-Value,Sports,49.07,3,0,147.21,147.21
592,2023-11-26,4603,North,Premium,Home & Kitchen,63.35,4,0,253.4,253.4
593,2023-03-29,4843,East,Mid-Value,Home & Kitchen,52.09,1,5,52.09,49.4855
594,2023-12-24,3731,West,Mid-Value,Home & Kitchen,107.28,2,5,214.56,203.832
595,2023-04-28,3000,North,Mid-Value,Electronics,213.46,5,0,1067.3,1067.3
596,2023-10-20,2190,East,Mid-Value,Electronics,238.47,1,0,238.47,238.47
597,2023-07-31,5723,North,Low-Value,Home & Kitchen,96.41,1,0,96.41,96.41
598,2023-10-12,4549,North,Low-Value,Sports,62.49,5,10,312.45,281.205
599,2023-08-18,1512,East,Low-Value,Home & Kitchen,77.24,4,10,308.96,278.06399999999996
600,2023-08-23,2845,South,Low-Value,Beauty,34.76,1,15,34.76,29.545999999999996
601,2023-08-13,2811,South,Mid-Value,Beauty,41.73,2,0,83.46,83.46
602,2023-10-12,4895,North,Low-Value,Electronics,226.43,3,0,679.29,679.29
603,2023-09-27,4384,South,Mid-Value,Beauty,37.34,1,0,37.34,37.34
